datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:10:57,565,336,61,301,423,794,794
2015-11-18 06:10:58,567,337,61,302,423,794,794
2015-11-18 06:10:59,570,338,61,302,424,794,794
2015-11-18 06:11:00,574,339,61,302,424,794,794
2015-11-18 06:11:01,579,340,61,302,424,794,794
2015-11-18 06:11:02,585,341,61,302,424,794,794
2015-11-18 06:11:03,587,342,61,302,425,794,794
2015-11-18 06:11:04,592,343,61,302,425,794,794
2015-11-18 06:11:05,596,344,61,302,425,794,794
2015-11-18 06:11:06,601,345,61,302,425,794,794
2015-11-18 06:11:07,604,346,61,302,425,794,794
2015-11-18 06:11:08,607,347,61,302,425,794,794
2015-11-18 06:11:09,612,348,61,302,426,794,794
2015-11-18 06:11:10,619,349,61,302,426,794,794
2015-11-18 06:11:11,622,350,61,302,426,794,794
2015-11-18 06:11:12,627,351,61,303,427,794,794
2015-11-18 06:11:13,628,352,61,303,427,794,794
2015-11-18 06:11:14,632,353,61,303,427,794,794
2015-11-18 06:11:15,637,354,61,303,427,794,794
2015-11-18 06:11:16,639,355,61,303,427,794,794
2015-11-18 06:11:17,639,356,61,303,427,794,794
2015-11-18 06:11:18,640,357,61,303,428,794,794
2015-11-18 06:11:19,643,358,61,304,428,794,794
2015-11-18 06:11:20,649,359,61,304,428,794,794
2015-11-18 06:11:21,652,360,61,304,429,794,794
2015-11-18 06:11:22,654,361,61,304,429,794,794
2015-11-18 06:11:23,660,362,61,304,429,794,794
2015-11-18 06:11:24,663,363,61,304,429,794,794
2015-11-18 06:11:25,669,364,61,304,429,794,794
2015-11-18 06:11:26,669,365,61,304,429,794,794
2015-11-18 06:11:27,673,366,61,304,430,794,794
2015-11-18 06:11:28,675,367,61,304,430,794,794
2015-11-18 06:11:29,679,368,61,304,430,794,794
2015-11-18 06:11:30,684,369,61,305,430,794,794
2015-11-18 06:11:31,686,370,61,305,430,794,794
2015-11-18 06:11:32,688,371,61,305,431,794,794
2015-11-18 06:11:33,691,372,61,305,431,794,794
2015-11-18 06:11:34,695,373,61,305,431,794,794
2015-11-18 06:11:35,700,374,61,305,431,794,794
2015-11-18 06:11:36,700,375,61,305,431,794,794
2015-11-18 06:11:37,702,376,61,306,431,794,794
2015-11-18 06:11:38,706,377,61,306,431,794,794
2015-11-18 06:11:39,710,378,61,306,431,794,794
2015-11-18 06:11:40,711,379,61,306,432,794,794
2015-11-18 06:11:41,713,380,61,306,432,794,794
2015-11-18 06:11:42,718,381,61,306,432,794,794
2015-11-18 06:11:43,722,382,61,306,432,794,794
2015-11-18 06:11:44,727,383,61,306,432,794,794
2015-11-18 06:11:45,731,384,61,306,432,794,794
2015-11-18 06:11:46,733,385,61,307,432,794,794
2015-11-18 06:11:47,738,386,61,307,433,794,794
2015-11-18 06:11:48,741,387,61,307,433,794,794
2015-11-18 06:11:49,747,388,61,307,433,794,794
2015-11-18 06:11:50,753,389,61,307,433,794,794
2015-11-18 06:11:51,755,390,61,307,433,794,794
2015-11-18 06:11:52,757,391,61,307,434,794,794
2015-11-18 06:11:53,758,392,61,307,434,794,794
2015-11-18 06:11:54,762,393,61,308,434,794,794
2015-11-18 06:11:55,766,394,61,308,434,794,794
2015-11-18 06:11:56,771,395,61,308,434,794,794
2015-11-18 06:11:57,775,396,61,308,434,794,794
2015-11-18 06:11:58,780,397,61,308,435,794,794
2015-11-18 06:11:59,786,398,61,308,435,794,794
2015-11-18 06:12:00,787,399,61,308,435,794,794
2015-11-18 06:12:01,792,400,61,308,435,794,794
2015-11-18 06:12:02,796,401,61,308,436,794,794
2015-11-18 06:12:03,801,402,61,308,436,794,794
2015-11-18 06:12:04,805,403,61,308,436,794,794
2015-11-18 06:12:05,807,404,61,308,436,794,794
2015-11-18 06:12:06,812,405,61,309,436,794,794
2015-11-18 06:12:07,816,406,61,309,437,794,794
2015-11-18 06:12:08,822,407,61,309,437,794,794
2015-11-18 06:12:09,828,408,61,309,437,794,794
2015-11-18 06:12:10,830,409,61,309,437,794,794
2015-11-18 06:12:11,835,410,61,309,437,794,794
2015-11-18 06:12:12,839,411,61,309,437,794,794
2015-11-18 06:12:13,840,412,61,309,437,794,794
2015-11-18 06:12:14,843,413,61,310,437,794,794
2015-11-18 06:12:15,848,414,61,310,438,794,794
2015-11-18 06:12:16,853,415,61,310,438,794,794
2015-11-18 06:12:17,859,416,61,310,438,794,794
2015-11-18 06:12:18,864,417,61,310,438,794,794
2015-11-18 06:12:19,866,418,61,310,439,794,794
2015-11-18 06:12:20,870,419,61,311,439,794,794
2015-11-18 06:12:21,874,420,61,311,439,794,794
2015-11-18 06:12:22,875,421,61,311,439,794,794
2015-11-18 06:12:23,880,422,61,311,439,794,794
2015-11-18 06:12:24,881,423,61,311,439,794,794
2015-11-18 06:12:25,884,424,61,311,440,794,794
2015-11-18 06:12:26,886,425,61,311,440,794,794
2015-11-18 06:12:27,890,426,61,311,440,794,794
2015-11-18 06:12:28,895,427,61,311,440,794,794
2015-11-18 06:12:29,897,428,61,312,440,794,794
2015-11-18 06:12:30,900,429,61,312,440,794,794
2015-11-18 06:12:31,902,430,61,312,440,794,794
2015-11-18 06:12:32,906,431,61,312,440,794,794
2015-11-18 06:12:33,910,432,61,312,441,794,794
2015-11-18 06:12:34,912,433,61,312,441,794,794
2015-11-18 06:12:35,915,434,61,312,441,794,794
2015-11-18 06:12:36,918,435,61,312,441,794,794
2015-11-18 06:12:37,921,436,61,312,441,794,794
2015-11-18 06:12:38,926,437,61,313,441,794,794
2015-11-18 06:12:39,928,438,61,313,441,794,794
2015-11-18 06:12:40,931,439,61,313,442,794,794
2015-11-18 06:12:41,933,440,61,313,442,794,794
2015-11-18 06:12:42,938,441,61,313,442,794,794
2015-11-18 06:12:43,942,442,61,313,442,794,794
2015-11-18 06:12:44,943,443,61,314,442,794,794
2015-11-18 06:12:45,948,444,61,314,442,794,794
2015-11-18 06:12:46,949,445,61,314,443,794,794
2015-11-18 06:12:47,954,446,61,314,443,794,794
2015-11-18 06:12:48,956,447,61,314,443,794,794
2015-11-18 06:12:49,958,448,61,314,443,794,794
2015-11-18 06:12:50,961,449,61,314,443,794,794
2015-11-18 06:12:51,964,450,61,314,444,794,794
2015-11-18 06:12:52,966,451,61,314,444,794,794
2015-11-18 06:12:53,972,452,61,315,444,794,794
2015-11-18 06:12:54,973,453,61,315,444,794,794
2015-11-18 06:12:55,976,454,61,315,444,794,794
2015-11-18 06:12:56,979,455,61,315,445,794,794
2015-11-18 06:12:57,980,456,61,315,445,794,794
2015-11-18 06:12:58,982,457,61,315,445,794,794
2015-11-18 06:12:59,986,458,61,316,445,794,794
2015-11-18 06:13:00,988,459,61,316,445,794,794
2015-11-18 06:13:01,994,460,61,316,446,794,794
2015-11-18 06:13:02,998,461,61,316,446,794,794
2015-11-18 06:13:04,003,462,61,316,446,794,794
2015-11-18 06:13:05,004,463,61,316,446,794,794
2015-11-18 06:13:06,007,464,61,316,446,794,794
2015-11-18 06:13:07,009,465,61,316,446,794,794
2015-11-18 06:13:08,014,466,61,316,447,794,794
2015-11-18 06:13:09,017,467,61,317,447,794,794
2015-11-18 06:13:10,020,468,61,317,447,794,794
2015-11-18 06:13:11,023,469,61,317,447,794,794
2015-11-18 06:13:12,025,470,61,317,447,794,794
2015-11-18 06:13:13,028,471,61,317,448,794,794
2015-11-18 06:13:14,034,472,61,318,448,794,794
2015-11-18 06:13:15,036,473,61,318,448,794,794
2015-11-18 06:13:16,042,474,61,318,448,794,794
2015-11-18 06:13:17,043,475,61,318,448,794,794
2015-11-18 06:13:18,044,476,61,318,449,794,794
2015-11-18 06:13:19,049,477,61,318,449,794,794
2015-11-18 06:13:20,051,478,61,318,449,794,794
2015-11-18 06:13:21,052,479,61,319,449,794,794
2015-11-18 06:13:22,056,480,61,319,449,794,794
2015-11-18 06:13:23,060,481,61,319,449,794,794
2015-11-18 06:13:24,064,482,61,319,450,794,794
2015-11-18 06:13:25,066,483,61,319,450,794,794
2015-11-18 06:13:26,068,484,61,319,450,794,794
2015-11-18 06:13:27,071,485,61,319,450,794,794
2015-11-18 06:13:28,075,486,61,320,450,794,794
2015-11-18 06:13:29,080,487,61,320,451,794,794
2015-11-18 06:13:30,081,488,61,320,451,794,794
2015-11-18 06:13:31,084,489,61,320,451,794,794
2015-11-18 06:13:32,086,490,61,320,451,794,794
2015-11-18 06:13:33,092,491,61,321,451,794,794
2015-11-18 06:13:34,095,492,61,321,451,794,794
2015-11-18 06:13:35,096,493,61,321,452,794,794
2015-11-18 06:13:36,100,494,61,321,452,794,794
2015-11-18 06:13:37,104,495,61,321,452,794,794
2015-11-18 06:13:38,106,496,61,321,452,794,794
2015-11-18 06:13:39,110,497,61,321,452,794,794
2015-11-18 06:13:40,112,498,61,322,453,794,794
2015-11-18 06:13:41,115,499,61,322,453,794,794
2015-11-18 06:13:42,117,500,61,322,453,794,794
2015-11-18 06:13:43,119,501,61,322,453,794,794
2015-11-18 06:13:44,123,502,61,322,454,794,794
2015-11-18 06:13:45,124,503,61,323,454,794,794
2015-11-18 06:13:46,130,504,61,323,454,794,794
2015-11-18 06:13:47,133,505,61,323,454,794,794
2015-11-18 06:13:48,135,506,61,323,454,794,794
2015-11-18 06:13:49,135,507,61,323,455,794,794
2015-11-18 06:13:50,140,508,61,323,455,794,794
2015-11-18 06:13:51,146,509,61,323,455,794,794
2015-11-18 06:13:52,148,510,61,323,455,794,794
2015-11-18 06:13:53,152,511,61,323,455,794,794
2015-11-18 06:13:54,156,512,61,323,455,794,794
2015-11-18 06:13:55,158,513,61,324,456,794,794
2015-11-18 06:13:56,163,514,61,324,456,794,794
2015-11-18 06:13:57,164,515,61,324,456,794,794
2015-11-18 06:13:58,167,516,61,324,456,794,794
2015-11-18 06:13:59,172,517,61,324,456,794,794
2015-11-18 06:14:00,173,518,61,325,456,794,794
2015-11-18 06:14:01,174,519,61,325,456,794,794
2015-11-18 06:14:02,179,520,61,325,457,794,794
2015-11-18 06:14:03,182,521,61,325,457,794,794
2015-11-18 06:14:04,188,522,61,325,457,794,794
2015-11-18 06:14:05,191,523,61,325,457,794,794
2015-11-18 06:14:06,196,524,61,326,457,794,794
2015-11-18 06:14:07,200,525,61,326,457,794,794
2015-11-18 06:14:08,204,526,61,326,458,794,794
2015-11-18 06:14:09,210,527,61,326,458,794,794
2015-11-18 06:14:10,213,528,61,326,458,794,794
2015-11-18 06:14:11,219,529,61,326,458,794,794
2015-11-18 06:14:12,221,530,61,327,458,794,794
2015-11-18 06:14:13,224,531,61,327,459,794,794
2015-11-18 06:14:14,225,532,61,327,459,794,794
2015-11-18 06:14:15,228,533,61,327,459,794,794
2015-11-18 06:14:16,234,534,61,327,459,794,794
2015-11-18 06:14:17,239,535,61,328,459,794,794
2015-11-18 06:14:18,240,536,61,328,460,794,794
2015-11-18 06:14:19,245,537,61,328,460,794,794
2015-11-18 06:14:20,251,538,61,328,460,794,794
2015-11-18 06:14:21,254,539,61,328,460,794,794
2015-11-18 06:14:22,258,540,61,328,460,794,794
2015-11-18 06:14:23,262,541,61,329,461,794,794
2015-11-18 06:14:24,263,542,61,329,461,794,794
2015-11-18 06:14:25,269,543,61,329,461,794,794
2015-11-18 06:14:26,272,544,61,329,461,794,794
2015-11-18 06:14:27,275,545,61,329,462,794,794
2015-11-18 06:14:28,281,546,61,330,462,794,794
2015-11-18 06:14:29,286,547,61,330,462,794,794
2015-11-18 06:14:30,291,548,61,330,462,794,794
2015-11-18 06:14:31,296,549,61,330,462,794,794
2015-11-18 06:14:32,301,550,61,330,463,794,794
